SUB_ID,FILE_ID,RT_MS,SAME_SPEAKER,RESPONSE,LABEL
iisc_03,LS_5456_58161_0009_SWT_LS_374_180299_0037_tChange_5767_ms_rstamp_6817_ms_flag_1_lid_iisc_03,1050,0,1,3,
iisc_03,LS_5456_58161_0017_SWT_LS_7505_258958_0035_tChange_5889_ms_rstamp_6369_ms_flag_1_lid_iisc_03,480,0,1,3,
iisc_03,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms_rstamp_7532_ms_flag_1_lid_iisc_03,1586,0,1,3,
iisc_03,LS_5456_58161_0022_SWT_LS_2843_152918_0058_tChange_5574_ms_rstamp_6150_ms_flag_1_lid_iisc_03,576,0,1,3,
iisc_03,LS_5456_58161_0027_SWT_LS_374_180298_0015_tChange_5490_ms_rstamp_6322_ms_flag_1_lid_iisc_03,832,0,1,3,
iisc_03,LS_5456_62014_0000_SWT_LS_7447_91187_0027_tChange_5367_ms_rstamp_6202_ms_flag_1_lid_iisc_03,835,0,1,3,
iisc_03,LS_5456_62014_0001_SWT_LS_5456_62043_0002_tChange_5900_ms_rstamp_6468_ms_flag_0_lid_iisc_03,568,1,0,1,
iisc_03,LS_5456_62014_0002_SWT_LS_374_180299_0042_tChange_5944_ms_rstamp_6663_ms_flag_1_lid_iisc_03,719,0,1,3,
iisc_03,LS_5456_62014_0011_SWT_LS_2843_152918_0026_tChange_7036_ms_rstamp_7752_ms_flag_1_lid_iisc_03,716,0,1,3,
iisc_03,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms_rstamp_6882_ms_flag_1_lid_iisc_03,1435,0,1,3,
iisc_03,LS_5456_62014_0017_SWT_LS_2843_152918_0113_tChange_6419_ms_rstamp_7173_ms_flag_1_lid_iisc_03,754,0,1,3,
iisc_03,LS_5456_62043_0000_SWT_LS_7505_83618_0005_tChange_5873_ms_rstamp_7026_ms_flag_1_lid_iisc_03,1153,0,1,3,
iisc_03,LS_5456_62043_0002_SWT_LS_2843_152918_0023_tChange_5274_ms_rstamp_5926_ms_flag_1_lid_iisc_03,652,0,1,3,
iisc_03,LS_5456_62043_0005_SWT_LS_5456_62014_0017_tChange_5878_ms_rstamp_7537_ms_flag_0_lid_iisc_03,1659,1,0,1,
iisc_03,LS_5456_62043_0009_SWT_LS_7505_258964_0019_tChange_5557_ms_rstamp_6029_ms_flag_1_lid_iisc_03,472,0,1,3,
iisc_03,LS_5456_62043_0014_SWT_LS_7447_91187_0030_tChange_5678_ms_rstamp_6408_ms_flag_1_lid_iisc_03,730,0,1,3,
iisc_03,LS_5456_62043_0017_SWT_LS_2843_152918_0016_tChange_5404_ms_rstamp_5955_ms_flag_1_lid_iisc_03,551,0,1,3,
iisc_03,LS_5456_62043_0021_SWT_LS_7505_83618_0007_tChange_5578_ms_rstamp_6346_ms_flag_1_lid_iisc_03,768,0,1,3,
iisc_03,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms_rstamp_7948_ms_flag_1_lid_iisc_03,689,0,1,3,
iisc_03,LS_5456_62043_0023_SWT_LS_7447_91187_0009_tChange_5226_ms_rstamp_5801_ms_flag_1_lid_iisc_03,575,0,1,3,
iisc_03,LS_5456_62043_0025_SWT_LS_374_180298_0010_tChange_6165_ms_rstamp_6658_ms_flag_1_lid_iisc_03,493,0,1,3,
iisc_03,LS_5456_62043_0026_SWT_LS_5456_62014_0011_tChange_5548_ms_rstamp_6516_ms_flag_0_lid_iisc_03,968,1,0,1,
iisc_03,LS_5456_62043_0027_SWT_LS_5456_58161_0022_tChange_5446_ms_rstamp_6890_ms_flag_0_lid_iisc_03,1444,1,0,1,
iisc_03,LS_5456_62043_0028_SWT_LS_7447_91187_0005_tChange_5587_ms_rstamp_6289_ms_flag_1_lid_iisc_03,702,0,1,3,
iisc_03,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms_rstamp_5928_ms_flag_1_lid_iisc_03,657,0,1,3,
iisc_03,LS_5456_62043_0030_SWT_LS_7447_91187_0057_tChange_6657_ms_rstamp_7243_ms_flag_1_lid_iisc_03,586,0,1,3,
iisc_03,LS_5456_62043_0032_SWT_LS_7505_83618_0010_tChange_6385_ms_rstamp_7430_ms_flag_1_lid_iisc_03,1045,0,1,3,
iisc_03,LS_5456_62043_0035_SWT_LS_7505_83618_0016_tChange_6261_ms_rstamp_7181_ms_flag_1_lid_iisc_03,920,0,1,3,
iisc_03,LS_5456_62043_0036_SWT_LS_5456_62043_0017_tChange_5530_ms_rstamp_0_ms_flag_1_lid_iisc_03,-5530,1,1,0,
iisc_03,LS_5456_62043_0037_SWT_LS_5456_62014_0012_tChange_5431_ms_rstamp_0_ms_flag_1_lid_iisc_03,-5431,1,1,0,
iisc_03,LS_7447_91186_0001_SWT_LS_7447_91187_0005_tChange_5913_ms_rstamp_0_ms_flag_1_lid_iisc_03,-5913,1,1,0,
iisc_03,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms_rstamp_6546_ms_flag_1_lid_iisc_03,958,0,1,3,
iisc_03,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms_rstamp_6046_ms_flag_0_lid_iisc_03,145,0,0,1,
iisc_03,LS_7447_91186_0011_SWT_LS_374_180298_0059_tChange_5613_ms_rstamp_6415_ms_flag_1_lid_iisc_03,802,0,1,3,
iisc_03,LS_7447_91186_0012_SWT_LS_2843_152918_0026_tChange_5818_ms_rstamp_6295_ms_flag_1_lid_iisc_03,477,0,1,3,
iisc_03,LS_7447_91186_0016_SWT_LS_7447_91187_0027_tChange_6790_ms_rstamp_0_ms_flag_1_lid_iisc_03,-6790,1,1,0,
iisc_03,LS_7447_91186_0021_SWT_LS_5456_62043_0002_tChange_6033_ms_rstamp_6744_ms_flag_1_lid_iisc_03,711,0,1,3,
iisc_03,LS_7447_91186_0025_SWT_LS_2843_152918_0058_tChange_5684_ms_rstamp_6260_ms_flag_1_lid_iisc_03,576,0,1,3,
iisc_03,LS_7447_91186_0038_SWT_LS_7505_83618_0024_tChange_5740_ms_rstamp_6181_ms_flag_1_lid_iisc_03,441,0,1,3,
iisc_03,LS_7447_91186_0039_SWT_LS_2843_152918_0028_tChange_5905_ms_rstamp_6459_ms_flag_1_lid_iisc_03,554,0,1,3,
iisc_03,LS_7447_91186_0040_SWT_LS_5456_62043_0017_tChange_5945_ms_rstamp_6420_ms_flag_1_lid_iisc_03,475,0,1,3,
iisc_03,LS_7447_91186_0041_SWT_LS_2843_152918_0100_tChange_5531_ms_rstamp_6220_ms_flag_1_lid_iisc_03,689,0,1,3,
iisc_03,LS_7447_91186_0043_SWT_LS_7447_91186_0038_tChange_5355_ms_rstamp_5867_ms_flag_0_lid_iisc_03,512,1,0,1,
iisc_03,LS_7447_91187_0003_SWT_LS_374_180298_0037_tChange_5259_ms_rstamp_5772_ms_flag_1_lid_iisc_03,513,0,1,3,
iisc_03,LS_7447_91187_0005_SWT_LS_7505_258958_0035_tChange_8872_ms_rstamp_9439_ms_flag_1_lid_iisc_03,567,0,1,3,
iisc_03,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms_rstamp_6748_ms_flag_1_lid_iisc_03,636,0,1,3,
iisc_03,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms_rstamp_8421_ms_flag_1_lid_iisc_03,718,0,1,3,
iisc_03,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms_rstamp_7027_ms_flag_1_lid_iisc_03,616,0,1,3,
iisc_03,LS_7447_91187_0012_SWT_LS_2843_152918_0016_tChange_5458_ms_rstamp_6173_ms_flag_1_lid_iisc_03,715,0,1,3,
iisc_03,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms_rstamp_6051_ms_flag_1_lid_iisc_03,741,0,1,3,
iisc_03,LS_7447_91187_0021_SWT_LS_374_180299_0004_tChange_5812_ms_rstamp_6201_ms_flag_1_lid_iisc_03,389,0,1,3,
iisc_03,LS_7447_91187_0026_SWT_LS_7447_91187_0057_tChange_5832_ms_rstamp_0_ms_flag_1_lid_iisc_03,-5832,1,1,0,
iisc_03,LS_7447_91187_0027_SWT_LS_7505_258964_0019_tChange_5835_ms_rstamp_6294_ms_flag_1_lid_iisc_03,459,0,1,3,
iisc_03,LS_7447_91187_0028_SWT_LS_2843_152918_0113_tChange_5476_ms_rstamp_5999_ms_flag_1_lid_iisc_03,523,0,1,3,
iisc_03,LS_7447_91187_0029_SWT_LS_5456_62014_0017_tChange_5509_ms_rstamp_5996_ms_flag_1_lid_iisc_03,487,0,1,3,
iisc_03,LS_7447_91187_0030_SWT_LS_7505_83618_0005_tChange_5579_ms_rstamp_6062_ms_flag_1_lid_iisc_03,483,0,1,3,
iisc_03,LS_7447_91187_0032_SWT_LS_7447_91187_0030_tChange_5233_ms_rstamp_0_ms_flag_1_lid_iisc_03,-5233,1,1,0,
iisc_03,LS_7447_91187_0034_SWT_LS_5456_62043_0022_tChange_5882_ms_rstamp_6713_ms_flag_1_lid_iisc_03,831,0,1,3,
iisc_03,LS_7447_91187_0036_SWT_LS_7505_83618_0016_tChange_5449_ms_rstamp_5893_ms_flag_1_lid_iisc_03,444,0,1,3,
iisc_03,LS_7447_91187_0037_SWT_LS_7447_91187_0009_tChange_5754_ms_rstamp_0_ms_flag_1_lid_iisc_03,-5754,1,1,0,
iisc_03,LS_7447_91187_0046_SWT_LS_374_180298_0015_tChange_6468_ms_rstamp_7261_ms_flag_1_lid_iisc_03,793,0,1,3,
iisc_03,LS_7447_91187_0047_SWT_LS_5456_58161_0003_tChange_6357_ms_rstamp_6876_ms_flag_1_lid_iisc_03,519,0,1,3,
iisc_03,LS_7447_91187_0048_SWT_LS_7447_91187_0036_tChange_6387_ms_rstamp_0_ms_flag_1_lid_iisc_03,-6387,1,1,0,
iisc_03,LS_7447_91187_0049_SWT_LS_5456_62014_0011_tChange_5341_ms_rstamp_5778_ms_flag_1_lid_iisc_03,437,0,1,3,
iisc_03,LS_7447_91187_0050_SWT_LS_374_180299_0037_tChange_5839_ms_rstamp_6602_ms_flag_1_lid_iisc_03,763,0,1,3,
iisc_03,LS_7447_91187_0054_SWT_LS_5456_58161_0022_tChange_5598_ms_rstamp_6092_ms_flag_1_lid_iisc_03,494,0,1,3,
iisc_03,LS_7447_91187_0055_SWT_LS_7447_91187_0061_tChange_5769_ms_rstamp_0_ms_flag_1_lid_iisc_03,-5769,1,1,0,
iisc_03,LS_7447_91187_0057_SWT_LS_7505_83618_0010_tChange_5646_ms_rstamp_6497_ms_flag_1_lid_iisc_03,851,0,1,3,
iisc_03,LS_7447_91187_0061_SWT_LS_7505_83618_0007_tChange_5910_ms_rstamp_6424_ms_flag_1_lid_iisc_03,514,0,1,3,
iisc_03,LS_7447_91187_0066_SWT_LS_2843_152918_0103_tChange_5450_ms_rstamp_6488_ms_flag_1_lid_iisc_03,1038,0,1,3,
iisc_03,LS_7505_258958_0009_SWT_LS_7505_83618_0010_tChange_5903_ms_rstamp_6375_ms_flag_0_lid_iisc_03,472,1,0,1,
iisc_03,LS_7505_258958_0010_SWT_LS_374_180298_0059_tChange_6194_ms_rstamp_6675_ms_flag_1_lid_iisc_03,481,0,1,3,
iisc_03,LS_7505_258958_0017_SWT_LS_5456_62014_0012_tChange_5832_ms_rstamp_6730_ms_flag_1_lid_iisc_03,898,0,1,3,
iisc_03,LS_7505_258958_0018_SWT_LS_2843_152918_0103_tChange_5753_ms_rstamp_6283_ms_flag_1_lid_iisc_03,530,0,1,3,
iisc_03,LS_7505_258958_0019_SWT_LS_2843_152918_0100_tChange_6638_ms_rstamp_7138_ms_flag_1_lid_iisc_03,500,0,1,3,
iisc_03,LS_7505_258958_0020_SWT_LS_374_180299_0037_tChange_6556_ms_rstamp_7359_ms_flag_1_lid_iisc_03,803,0,1,3,
iisc_03,LS_7505_258958_0025_SWT_LS_7505_83618_0024_tChange_6662_ms_rstamp_0_ms_flag_1_lid_iisc_03,-6662,1,1,0,
iisc_03,LS_7505_258958_0035_SWT_LS_7447_91187_0005_tChange_5406_ms_rstamp_6239_ms_flag_1_lid_iisc_03,833,0,1,3,
iisc_03,LS_7505_258964_0000_SWT_LS_7505_83618_0007_tChange_5676_ms_rstamp_6165_ms_flag_0_lid_iisc_03,489,1,0,1,
iisc_03,LS_7505_258964_0003_SWT_LS_374_180298_0010_tChange_5712_ms_rstamp_6292_ms_flag_1_lid_iisc_03,580,0,1,3,
iisc_03,LS_7505_258964_0004_SWT_LS_2843_152918_0023_tChange_5859_ms_rstamp_6366_ms_flag_1_lid_iisc_03,507,0,1,3,
iisc_03,LS_7505_258964_0009_SWT_LS_5456_62043_0022_tChange_6460_ms_rstamp_7032_ms_flag_1_lid_iisc_03,572,0,1,3,
iisc_03,LS_7505_258964_0011_SWT_LS_7505_258964_0019_tChange_7463_ms_rstamp_8473_ms_flag_0_lid_iisc_03,1010,1,0,1,
iisc_03,LS_7505_258964_0015_SWT_LS_2843_152918_0058_tChange_6125_ms_rstamp_6818_ms_flag_1_lid_iisc_03,693,0,1,3,
iisc_03,LS_7505_258964_0018_SWT_LS_374_180298_0037_tChange_5420_ms_rstamp_6503_ms_flag_1_lid_iisc_03,1083,0,1,3,
iisc_03,LS_7505_258964_0019_SWT_LS_7447_91187_0027_tChange_5412_ms_rstamp_5933_ms_flag_1_lid_iisc_03,521,0,1,3,
iisc_03,LS_7505_258964_0022_SWT_LS_5456_58161_0003_tChange_6851_ms_rstamp_7556_ms_flag_1_lid_iisc_03,705,0,1,3,
iisc_03,LS_7505_258964_0023_SWT_LS_5456_62014_0017_tChange_6339_ms_rstamp_6655_ms_flag_1_lid_iisc_03,316,0,1,3,
iisc_03,LS_7505_258964_0024_SWT_LS_374_180299_0042_tChange_6374_ms_rstamp_6920_ms_flag_1_lid_iisc_03,546,0,1,3,
iisc_03,LS_7505_258964_0028_SWT_LS_5456_58161_0022_tChange_5449_ms_rstamp_5953_ms_flag_1_lid_iisc_03,504,0,1,3,
iisc_03,LS_7505_258964_0031_SWT_LS_5456_62014_0011_tChange_7261_ms_rstamp_8140_ms_flag_1_lid_iisc_03,879,0,1,3,
iisc_03,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms_rstamp_10702_ms_flag_1_lid_iisc_03,1216,0,1,3,
iisc_03,LS_7505_258964_0042_SWT_LS_7505_83618_0005_tChange_5860_ms_rstamp_0_ms_flag_1_lid_iisc_03,-5860,1,1,0,
iisc_03,LS_7505_258964_0043_SWT_LS_7505_258958_0035_tChange_5185_ms_rstamp_5587_ms_flag_0_lid_iisc_03,402,1,0,1,
iisc_03,LS_7505_258964_0044_SWT_LS_5456_62043_0002_tChange_5925_ms_rstamp_6788_ms_flag_1_lid_iisc_03,863,0,1,3,
iisc_03,LS_7505_258964_0045_SWT_LS_2843_152918_0016_tChange_6571_ms_rstamp_6961_ms_flag_1_lid_iisc_03,390,0,1,3,
iisc_03,LS_7505_258964_0046_SWT_LS_374_180298_0015_tChange_5520_ms_rstamp_6011_ms_flag_1_lid_iisc_03,491,0,1,3,
iisc_03,LS_7505_258964_0051_SWT_LS_5456_62043_0017_tChange_5967_ms_rstamp_6677_ms_flag_1_lid_iisc_03,710,0,1,3,
iisc_03,LS_7505_83618_0003_SWT_LS_7505_83618_0015_tChange_6385_ms_rstamp_0_ms_flag_1_lid_iisc_03,-6385,1,1,0,
iisc_03,LS_7505_83618_0004_SWT_LS_374_180299_0004_tChange_6204_ms_rstamp_6844_ms_flag_1_lid_iisc_03,640,0,1,3,
iisc_03,LS_7505_83618_0005_SWT_LS_7447_91187_0030_tChange_6195_ms_rstamp_7061_ms_flag_1_lid_iisc_03,866,0,1,3,
iisc_03,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms_rstamp_6514_ms_flag_1_lid_iisc_03,320,0,1,3,
iisc_03,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms_rstamp_7255_ms_flag_1_lid_iisc_03,1285,0,1,3,
iisc_03,LS_7505_83618_0015_SWT_LS_7447_91187_0009_tChange_6307_ms_rstamp_7000_ms_flag_1_lid_iisc_03,693,0,1,3,
iisc_03,LS_7505_83618_0016_SWT_LS_7447_91187_0036_tChange_5608_ms_rstamp_6284_ms_flag_1_lid_iisc_03,676,0,1,3,
iisc_03,LS_7505_83618_0018_SWT_LS_7505_83618_0016_tChange_6213_ms_rstamp_6711_ms_flag_0_lid_iisc_03,498,1,0,1,
iisc_03,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms_rstamp_5936_ms_flag_1_lid_iisc_03,539,0,1,3,
iisc_03,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms_rstamp_8097_ms_flag_1_lid_iisc_03,708,0,1,3,
iisc_03,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms_rstamp_7535_ms_flag_1_lid_iisc_03,685,0,1,3,
iisc_03,LS_7505_83618_0026_SWT_LS_2843_152918_0028_tChange_6147_ms_rstamp_6102_ms_flag_0_lid_iisc_03,-45,0,0,1,
iisc_04,LS_2843_152918_0001_SWT_LS_7447_91187_0030_tChange_5253_ms_rstamp_6000_ms_flag_1_lid_iisc_04,747,0,1,3,
iisc_04,LS_2843_152918_0002_SWT_LS_7505_83618_0010_tChange_5893_ms_rstamp_6650_ms_flag_1_lid_iisc_04,757,0,1,3,
iisc_04,LS_2843_152918_0004_SWT_LS_7505_83618_0024_tChange_5234_ms_rstamp_5644_ms_flag_1_lid_iisc_04,410,0,1,3,
iisc_04,LS_2843_152918_0009_SWT_LS_374_180299_0033_tChange_6129_ms_rstamp_7028_ms_flag_1_lid_iisc_04,899,0,1,3,
iisc_04,LS_2843_152918_0010_SWT_LS_7447_91187_0061_tChange_5998_ms_rstamp_6516_ms_flag_1_lid_iisc_04,518,0,1,3,
iisc_04,LS_2843_152918_0011_SWT_LS_7505_83618_0015_tChange_6339_ms_rstamp_7343_ms_flag_1_lid_iisc_04,1004,0,1,3,
iisc_04,LS_2843_152918_0012_SWT_LS_2843_152918_0058_tChange_5808_ms_rstamp_0_ms_flag_1_lid_iisc_04,-5808,1,1,0,
iisc_04,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms_rstamp_7279_ms_flag_1_lid_iisc_04,816,0,1,3,
iisc_04,LS_2843_152918_0015_SWT_LS_7505_258958_0035_tChange_5260_ms_rstamp_3765_ms_flag_0_lid_iisc_04,-1495,0,0,1,
iisc_04,LS_2843_152918_0016_SWT_LS_5456_62043_0017_tChange_5837_ms_rstamp_6555_ms_flag_1_lid_iisc_04,718,0,1,3,
iisc_04,LS_2843_152918_0018_SWT_LS_2843_152918_0100_tChange_5582_ms_rstamp_0_ms_flag_1_lid_iisc_04,-5582,1,1,0,
iisc_04,LS_2843_152918_0022_SWT_LS_374_180299_0042_tChange_5631_ms_rstamp_6418_ms_flag_1_lid_iisc_04,787,0,1,3,
iisc_04,LS_2843_152918_0023_SWT_LS_5456_62043_0002_tChange_5959_ms_rstamp_6507_ms_flag_1_lid_iisc_04,548,0,1,3,
iisc_04,LS_2843_152918_0025_SWT_LS_7447_91186_0038_tChange_5754_ms_rstamp_6642_ms_flag_1_lid_iisc_04,888,0,1,3,
iisc_04,LS_2843_152918_0026_SWT_LS_5456_62014_0011_tChange_5528_ms_rstamp_6163_ms_flag_1_lid_iisc_04,635,0,1,3,
iisc_04,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms_rstamp_6491_ms_flag_1_lid_iisc_04,705,0,1,3,
iisc_04,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms_rstamp_0_ms_flag_0_lid_iisc_04,-6245,0,0,1,
iisc_04,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms_rstamp_7245_ms_flag_1_lid_iisc_04,830,0,1,3,
iisc_04,LS_2843_152918_0046_SWT_LS_374_180298_0059_tChange_6271_ms_rstamp_7211_ms_flag_1_lid_iisc_04,940,0,1,3,
iisc_04,LS_2843_152918_0049_SWT_LS_2843_152918_0016_tChange_6539_ms_rstamp_0_ms_flag_1_lid_iisc_04,-6539,1,1,0,
iisc_04,LS_2843_152918_0051_SWT_LS_374_180298_0037_tChange_5631_ms_rstamp_6276_ms_flag_1_lid_iisc_04,645,0,1,3,
iisc_04,LS_2843_152918_0054_SWT_LS_2843_152918_0113_tChange_5903_ms_rstamp_7572_ms_flag_0_lid_iisc_04,1669,1,0,1,
iisc_04,LS_2843_152918_0058_SWT_LS_5456_58161_0022_tChange_6571_ms_rstamp_7535_ms_flag_1_lid_iisc_04,964,0,1,3,
iisc_04,LS_2843_152918_0060_SWT_LS_7505_83618_0007_tChange_5905_ms_rstamp_6408_ms_flag_1_lid_iisc_04,503,0,1,3,
iisc_04,LS_2843_152918_0061_SWT_LS_7447_91187_0009_tChange_6039_ms_rstamp_7118_ms_flag_1_lid_iisc_04,1079,0,1,3,
iisc_04,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms_rstamp_6796_ms_flag_1_lid_iisc_04,793,0,1,3,
iisc_04,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms_rstamp_7320_ms_flag_1_lid_iisc_04,1500,0,1,3,
iisc_04,LS_2843_152918_0081_SWT_LS_7447_91187_0036_tChange_6102_ms_rstamp_6586_ms_flag_1_lid_iisc_04,484,0,1,3,
iisc_04,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms_rstamp_6762_ms_flag_1_lid_iisc_04,638,0,1,3,
iisc_04,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms_rstamp_7408_ms_flag_1_lid_iisc_04,706,0,1,3,
iisc_04,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms_rstamp_7359_ms_flag_1_lid_iisc_04,522,0,1,3,
iisc_04,LS_2843_152918_0095_SWT_LS_2843_152918_0023_tChange_6169_ms_rstamp_0_ms_flag_1_lid_iisc_04,-6169,1,1,0,
iisc_04,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms_rstamp_6497_ms_flag_1_lid_iisc_04,676,0,1,3,
iisc_04,LS_2843_152918_0097_SWT_LS_2843_152918_0028_tChange_6076_ms_rstamp_0_ms_flag_1_lid_iisc_04,-6076,1,1,0,
iisc_04,LS_2843_152918_0099_SWT_LS_2843_152918_0103_tChange_5710_ms_rstamp_0_ms_flag_1_lid_iisc_04,-5710,1,1,0,
iisc_04,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms_rstamp_6600_ms_flag_1_lid_iisc_04,1051,0,1,3,
iisc_04,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms_rstamp_8019_ms_flag_1_lid_iisc_04,718,0,1,3,
iisc_04,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms_rstamp_6210_ms_flag_1_lid_iisc_04,536,0,1,3,
iisc_04,LS_2843_152918_0107_SWT_LS_2843_152918_0026_tChange_5637_ms_rstamp_6675_ms_flag_0_lid_iisc_04,1038,1,0,1,
iisc_04,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms_rstamp_6076_ms_flag_1_lid_iisc_04,516,0,1,3,
iisc_04,LS_374_180298_0002_SWT_LS_5456_62043_0002_tChange_5408_ms_rstamp_5943_ms_flag_1_lid_iisc_04,535,0,1,3,
iisc_04,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms_rstamp_6677_ms_flag_1_lid_iisc_04,650,0,1,3,
iisc_04,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms_rstamp_7517_ms_flag_1_lid_iisc_04,1109,0,1,3,
iisc_04,LS_374_180298_0008_SWT_LS_7447_91187_0036_tChange_6568_ms_rstamp_7174_ms_flag_1_lid_iisc_04,606,0,1,3,
iisc_04,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms_rstamp_7919_ms_flag_1_lid_iisc_04,584,0,1,3,
iisc_04,LS_374_180298_0010_SWT_LS_374_180298_0037_tChange_6529_ms_rstamp_0_ms_flag_1_lid_iisc_04,-6529,1,1,0,
iisc_04,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms_rstamp_6974_ms_flag_1_lid_iisc_04,968,0,1,3,
iisc_04,LS_374_180298_0012_SWT_LS_5456_62014_0012_tChange_9088_ms_rstamp_5224_ms_flag_0_lid_iisc_04,-3864,0,0,1,
iisc_04,LS_374_180298_0015_SWT_LS_374_180299_0042_tChange_5735_ms_rstamp_0_ms_flag_1_lid_iisc_04,-5735,1,1,0,
iisc_04,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms_rstamp_6222_ms_flag_1_lid_iisc_04,490,0,1,3,
iisc_04,LS_374_180298_0020_SWT_LS_5456_58161_0003_tChange_6092_ms_rstamp_6712_ms_flag_1_lid_iisc_04,620,0,1,3,
iisc_04,LS_374_180298_0022_SWT_LS_7505_258958_0035_tChange_5749_ms_rstamp_7456_ms_flag_1_lid_iisc_04,1707,0,1,3,
iisc_04,LS_374_180298_0028_SWT_LS_2843_152918_0058_tChange_5627_ms_rstamp_6175_ms_flag_1_lid_iisc_04,548,0,1,3,
iisc_04,LS_374_180298_0033_SWT_LS_7505_83618_0007_tChange_7213_ms_rstamp_7886_ms_flag_1_lid_iisc_04,673,0,1,3,
iisc_04,LS_374_180298_0037_SWT_LS_374_180298_0010_tChange_5605_ms_rstamp_6340_ms_flag_0_lid_iisc_04,735,1,0,1,
iisc_04,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms_rstamp_9825_ms_flag_1_lid_iisc_04,1227,0,1,3,
iisc_04,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms_rstamp_4105_ms_flag_0_lid_iisc_04,-1162,0,0,1,
iisc_04,LS_374_180298_0044_SWT_LS_7505_258964_0019_tChange_6168_ms_rstamp_8044_ms_flag_1_lid_iisc_04,1876,0,1,3,
iisc_04,LS_374_180298_0049_SWT_LS_5456_62014_0017_tChange_5982_ms_rstamp_6639_ms_flag_1_lid_iisc_04,657,0,1,3,
iisc_04,LS_374_180298_0050_SWT_LS_5456_62014_0011_tChange_5219_ms_rstamp_6056_ms_flag_1_lid_iisc_04,837,0,1,3,
iisc_04,LS_374_180298_0054_SWT_LS_5456_62043_0017_tChange_7578_ms_rstamp_8072_ms_flag_1_lid_iisc_04,494,0,1,3,
iisc_04,LS_374_180298_0055_SWT_LS_2843_152918_0100_tChange_9911_ms_rstamp_10517_ms_flag_1_lid_iisc_04,606,0,1,3,
iisc_04,LS_374_180298_0059_SWT_LS_374_180299_0004_tChange_5637_ms_rstamp_0_ms_flag_1_lid_iisc_04,-5637,1,1,0,
iisc_04,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms_rstamp_6572_ms_flag_1_lid_iisc_04,960,0,1,3,
iisc_04,LS_374_180299_0004_SWT_LS_374_180298_0059_tChange_5747_ms_rstamp_0_ms_flag_1_lid_iisc_04,-5747,1,1,0,
iisc_04,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms_rstamp_6401_ms_flag_1_lid_iisc_04,888,0,1,3,
iisc_04,LS_374_180299_0009_SWT_LS_7505_83618_0010_tChange_6219_ms_rstamp_6925_ms_flag_1_lid_iisc_04,706,0,1,3,
iisc_04,LS_374_180299_0011_SWT_LS_7447_91187_0027_tChange_6487_ms_rstamp_7101_ms_flag_1_lid_iisc_04,614,0,1,3,
iisc_04,LS_374_180299_0013_SWT_LS_7505_83618_0016_tChange_5607_ms_rstamp_6153_ms_flag_1_lid_iisc_04,546,0,1,3,
