SID,RTms,engy_dist,SAME_SPEAKER,RESPONSE,LABEL
iisc_03,-5710,0.000000,1,1,0
iisc_03,621,1.098430,0,1,3
iisc_03,479,3.497585,0,1,3
iisc_03,414,14.844086,0,1,3
iisc_03,985,3.076303,1,0,1
iisc_03,895,3.626992,0,1,3
iisc_03,715,15.056449,0,1,3
iisc_03,797,12.092856,0,1,3
iisc_03,-6408,0.000000,0,0,1
iisc_03,365,12.782089,0,1,3
iisc_03,145,30.001205,0,0,1
iisc_03,-6529,0.000000,1,1,0
iisc_03,1044,22.910337,0,1,3
iisc_03,710,12.588550,0,1,3
iisc_03,475,21.524153,1,0,1
iisc_03,721,7.456402,0,1,3
iisc_03,1175,11.083706,0,1,3
iisc_03,1438,11.684908,0,1,3
iisc_03,621,25.532369,0,1,3
iisc_03,745,12.473951,0,1,3
iisc_03,650,20.270567,1,0,1
iisc_03,729,28.488461,0,1,3
iisc_03,668,4.313902,0,1,3
iisc_03,806,0.416506,0,1,3
iisc_03,719,7.202942,0,1,3
iisc_03,1223,3.588561,0,1,3
iisc_03,728,11.460856,0,1,3
iisc_03,708,23.788860,0,1,3
iisc_03,541,6.934298,1,0,1
iisc_03,193,7.472265,0,0,1
iisc_03,-5747,0.000000,1,1,0
iisc_03,397,23.563000,0,1,3
iisc_03,574,21.549967,0,1,3
iisc_03,424,13.237217,0,1,3
iisc_03,530,23.175820,0,1,3
iisc_03,685,11.683365,0,1,3
iisc_03,597,12.656488,0,1,3
iisc_03,652,5.678970,0,1,3
iisc_03,724,9.633608,0,1,3
iisc_03,944,3.988865,0,1,3
iisc_03,1020,10.794373,0,1,3
iisc_03,-7141,0.000000,1,1,0
iisc_03,1108,19.821270,1,0,1
iisc_03,684,14.171612,0,1,3
iisc_03,-5499,0.000000,1,1,0
iisc_03,716,16.211303,0,1,3
iisc_03,554,24.897449,0,1,3
iisc_03,440,16.301608,0,1,3
iisc_03,856,14.410689,0,1,3
iisc_03,671,20.133450,0,1,3
iisc_03,513,18.326732,0,1,3
iisc_03,638,22.538740,0,1,3
iisc_03,869,6.056318,1,0,1
iisc_03,1029,29.688090,0,1,3
iisc_03,890,39.895658,0,1,3
iisc_03,614,38.630346,1,0,1
iisc_03,1050,26.159571,0,1,3
iisc_03,480,58.868306,0,1,3
iisc_03,1586,31.615783,0,1,3
iisc_03,576,43.021530,0,1,3
iisc_03,832,23.437489,0,1,3
iisc_03,835,13.793129,0,1,3
iisc_03,568,16.094833,1,0,1
iisc_03,719,21.160115,0,1,3
iisc_03,716,29.567103,0,1,3
iisc_03,1435,22.999788,0,1,3
iisc_03,754,26.591651,0,1,3
iisc_03,1153,17.249850,0,1,3
iisc_03,652,23.015688,0,1,3
iisc_03,1659,9.927932,1,0,1
iisc_03,472,11.138384,0,1,3
iisc_03,730,10.591469,0,1,3
iisc_03,551,20.703744,0,1,3
iisc_03,768,16.603574,0,1,3
iisc_03,689,28.620947,0,1,3
iisc_03,575,8.011382,0,1,3
iisc_03,493,26.652858,0,1,3
iisc_03,968,14.211143,1,0,1
iisc_03,1444,4.926695,1,0,1
iisc_03,702,13.276578,0,1,3
iisc_03,657,8.545532,0,1,3
iisc_03,586,16.599724,0,1,3
iisc_03,1045,14.836807,0,1,3
iisc_03,920,24.455399,0,1,3
iisc_03,-5530,0.000000,1,1,0
iisc_03,-5431,0.000000,1,1,0
iisc_03,-5913,0.000000,1,1,0
iisc_03,958,26.800198,0,1,3
iisc_03,145,21.639928,0,0,1
iisc_03,802,20.752237,0,1,3
iisc_03,477,15.707280,0,1,3
iisc_03,-6790,0.000000,1,1,0
iisc_03,711,12.825936,0,1,3
iisc_03,576,19.969900,0,1,3
iisc_03,441,15.943527,0,1,3
iisc_03,554,24.193931,0,1,3
iisc_03,475,23.443429,0,1,3
iisc_03,689,9.956457,0,1,3
iisc_03,512,19.960793,1,0,1
iisc_03,513,27.552291,0,1,3
iisc_03,567,36.136789,0,1,3
iisc_03,636,21.745222,0,1,3
iisc_03,718,25.809205,0,1,3
iisc_03,616,30.830069,0,1,3
iisc_03,715,30.278041,0,1,3
iisc_03,741,21.621782,0,1,3
iisc_03,389,21.370293,0,1,3
iisc_03,-5832,0.000000,1,1,0
iisc_03,459,20.321648,0,1,3
iisc_03,523,39.006896,0,1,3
iisc_03,487,23.558901,0,1,3
iisc_03,483,21.440566,0,1,3
iisc_03,-5233,0.000000,1,1,0
iisc_03,831,15.314670,0,1,3
iisc_03,444,16.067059,0,1,3
iisc_03,-5754,0.000000,1,1,0
iisc_03,793,25.318021,0,1,3
iisc_03,519,18.807576,0,1,3
iisc_03,-6387,0.000000,1,1,0
iisc_03,437,19.688209,0,1,3
iisc_03,763,26.218668,0,1,3
iisc_03,494,12.252306,0,1,3
iisc_03,-5769,0.000000,1,1,0
iisc_03,851,13.996476,0,1,3
iisc_03,514,26.198690,0,1,3
iisc_03,1038,26.128017,0,1,3
iisc_03,472,20.320405,1,0,1
iisc_03,481,27.142923,0,1,3
iisc_03,898,16.537344,0,1,3
iisc_03,530,21.534879,0,1,3
iisc_03,500,31.391276,0,1,3
iisc_03,803,6.735555,0,1,3
iisc_03,-6662,0.000000,1,1,0
iisc_03,833,0.087740,0,1,3
iisc_03,489,16.218208,1,0,1
iisc_03,580,28.290397,0,1,3
iisc_03,507,29.744535,0,1,3
iisc_03,572,18.531550,0,1,3
iisc_03,1010,13.807673,1,0,1
iisc_03,693,18.525500,0,1,3
iisc_03,1083,18.460049,0,1,3
iisc_03,521,21.317026,0,1,3
iisc_03,705,9.500663,0,1,3
iisc_03,316,20.740182,0,1,3
iisc_03,546,28.820465,0,1,3
iisc_03,504,17.000299,0,1,3
iisc_03,879,16.084834,0,1,3
iisc_03,1216,30.315787,0,1,3
iisc_03,-5860,0.000000,1,1,0
iisc_03,402,39.604120,1,0,1
iisc_03,863,16.900462,0,1,3
iisc_03,390,30.477493,0,1,3
iisc_03,491,28.453496,0,1,3
iisc_03,710,16.430347,0,1,3
iisc_03,-6385,0.000000,1,1,0
iisc_03,640,23.296064,0,1,3
iisc_03,866,5.073191,0,1,3
iisc_03,320,23.928943,0,1,3
iisc_03,1285,8.497023,0,1,3
iisc_03,693,10.754078,0,1,3
iisc_03,676,13.467462,0,1,3
iisc_03,498,22.699024,1,0,1
iisc_03,539,28.495690,0,1,3
iisc_03,708,33.819473,0,1,3
iisc_03,685,33.912603,0,1,3
iisc_03,-45,37.900865,0,0,1
iisc_04,747,2.221624,0,1,3
iisc_04,757,0.086459,0,1,3
iisc_04,410,6.128008,0,1,3
iisc_04,899,7.490145,0,1,3
iisc_04,518,20.549430,0,1,3
iisc_04,1004,7.313747,0,1,3
iisc_04,-5808,0.000000,1,1,0
iisc_04,816,4.061593,0,1,3
iisc_04,-1495,23.627184,0,0,1
iisc_04,718,3.872560,0,1,3
iisc_04,-5582,0.000000,1,1,0
iisc_04,787,8.097668,0,1,3
iisc_04,548,6.395531,0,1,3
iisc_04,888,3.992169,0,1,3
iisc_04,635,2.891504,0,1,3
iisc_04,705,2.677782,0,1,3
iisc_04,-6245,0.000000,0,0,1
iisc_04,830,0.748614,0,1,3
iisc_04,940,3.083175,0,1,3
iisc_04,-6539,0.000000,1,1,0
iisc_04,645,10.780313,0,1,3
iisc_04,1669,3.064727,1,0,1
iisc_04,964,0.786652,0,1,3
iisc_04,503,6.223934,0,1,3
iisc_04,1079,7.921015,0,1,3
iisc_04,793,11.002673,0,1,3
iisc_04,1500,1.649195,0,1,3
iisc_04,484,6.202151,0,1,3
iisc_04,638,8.348181,0,1,3
iisc_04,706,2.290990,0,1,3
iisc_04,522,6.205168,0,1,3
iisc_04,-6169,0.000000,1,1,0
iisc_04,676,8.631259,0,1,3
iisc_04,-6076,0.000000,1,1,0
iisc_04,-5710,0.000000,1,1,0
iisc_04,1051,6.684744,0,1,3
iisc_04,718,0.635951,0,1,3
iisc_04,536,13.972745,0,1,3
iisc_04,1038,2.557168,1,0,1
iisc_04,516,0.261104,0,1,3
iisc_04,535,18.313520,0,1,3
iisc_04,650,12.201896,0,1,3
iisc_04,1109,24.292916,0,1,3
iisc_04,606,11.858761,0,1,3
iisc_04,584,17.317915,0,1,3
iisc_04,-6529,0.000000,1,1,0
iisc_04,968,24.814540,0,1,3
iisc_04,-3864,34.343317,0,0,1
iisc_04,-5735,0.000000,1,1,0
iisc_04,490,10.354694,0,1,3
iisc_04,620,16.147912,0,1,3
iisc_04,1707,11.604920,0,1,3
iisc_04,548,25.614742,0,1,3
iisc_04,673,12.635803,0,1,3
iisc_04,735,18.574756,1,0,1
iisc_04,1227,27.632953,0,1,3
iisc_04,-1162,28.107142,0,0,1
iisc_04,1876,3.223243,0,1,3
iisc_04,657,7.260637,0,1,3
iisc_04,837,6.042217,0,1,3
iisc_04,494,13.988933,0,1,3
iisc_04,606,23.812131,0,1,3
iisc_04,-5637,0.000000,1,1,0
iisc_04,960,2.575994,0,1,3
iisc_04,-5747,0.000000,1,1,0
iisc_04,888,19.843503,0,1,3
iisc_04,706,20.550587,0,1,3
iisc_04,614,10.453052,0,1,3
iisc_04,546,23.175773,0,1,3
iisc_04,726,11.318230,0,1,3
iisc_04,628,12.655599,0,1,3
iisc_04,787,4.924474,0,1,3
iisc_04,2641,8.490743,0,0,2
iisc_04,745,5.900735,0,1,3
iisc_04,490,13.910056,0,1,3
iisc_04,-7141,0.000000,1,1,0
iisc_04,-6991,0.000000,1,1,0
iisc_04,605,15.172591,0,1,3
iisc_04,-5499,0.000000,1,1,0
iisc_04,710,16.213355,0,1,3
iisc_04,591,24.850474,0,1,3
iisc_04,-5060,31.616113,0,0,1
iisc_04,356,16.628523,0,1,3
iisc_04,1026,16.158813,0,1,3
iisc_04,1175,16.259845,0,1,3
iisc_04,1074,19.331468,0,1,3
iisc_04,2430,4.256732,1,1,0
iisc_04,862,32.908667,0,1,3
iisc_04,927,39.841017,0,1,3
iisc_04,648,38.614440,1,0,1
iisc_04,-3907,45.444856,0,0,1
iisc_04,1426,48.837190,0,1,3
iisc_04,1606,31.401109,0,1,3
iisc_04,534,43.115706,0,1,3
iisc_04,503,25.538057,0,1,3
iisc_04,3290,0.526783,0,0,2
iisc_04,-5900,0.000000,1,1,0
iisc_04,649,21.202940,0,1,3
iisc_04,545,32.176060,0,1,3
iisc_04,856,27.397396,0,1,3
iisc_04,1331,21.712409,0,1,3
iisc_04,971,17.649970,0,1,3
iisc_04,664,23.015509,0,1,3
iisc_04,-5878,0.000000,1,1,0
iisc_04,866,5.576438,0,1,3
iisc_04,1035,8.048318,0,1,3
iisc_04,575,20.053647,0,1,3
iisc_04,753,16.753052,0,1,3
iisc_04,2504,24.235133,0,0,2
iisc_04,783,7.501828,0,1,3
iisc_04,608,26.584232,0,1,3
iisc_04,1379,11.152688,1,0,1
iisc_04,-5446,0.000000,1,1,0
iisc_04,833,11.737411,0,1,3
iisc_04,585,8.606084,0,1,3
iisc_04,794,16.557518,0,1,3
iisc_04,603,19.873194,0,1,3
iisc_04,933,24.437304,0,1,3
iisc_04,-5530,0.000000,1,1,0
iisc_04,-5431,0.000000,1,1,0
iisc_04,1024,16.185846,1,0,1
iisc_04,733,31.062071,0,1,3
iisc_04,781,19.578811,0,1,3
iisc_04,544,22.384291,0,1,3
iisc_04,666,13.203153,0,1,3
iisc_04,-6790,0.000000,1,1,0
iisc_04,828,10.088944,0,1,3
iisc_04,1253,15.267957,0,1,3
iisc_04,814,9.280974,0,1,3
iisc_04,751,22.999808,0,1,3
iisc_04,723,20.610950,0,1,3
iisc_04,721,9.755120,0,1,3
iisc_04,-5355,0.000000,1,1,0
iisc_04,913,25.912754,0,1,3
iisc_04,858,34.506757,0,1,3
iisc_04,570,22.931358,0,1,3
iisc_04,888,24.736573,0,1,3
iisc_04,499,33.217815,0,1,3
iisc_04,590,30.606376,0,1,3
iisc_04,534,21.739889,0,1,3
iisc_04,583,20.075928,0,1,3
iisc_04,-5832,0.000000,1,1,0
iisc_04,589,17.722199,0,1,3
iisc_04,802,37.656275,0,1,3
iisc_04,1438,17.082544,0,1,3
iisc_04,717,20.769874,0,1,3
iisc_04,-5233,0.000000,1,1,0
iisc_04,744,15.411025,0,1,3
iisc_04,1450,10.242436,0,1,3
iisc_04,-3234,31.120782,1,0,1
iisc_04,739,25.862569,0,1,3
iisc_04,1380,10.174360,0,1,3
iisc_04,-6387,0.000000,1,1,0
iisc_04,1104,14.567235,0,1,3
iisc_04,551,26.359371,0,1,3
iisc_04,1091,4.056746,0,1,3
iisc_04,-5769,0.000000,1,1,0
iisc_04,520,18.776666,0,1,3
iisc_04,-5910,0.000000,0,0,1
iisc_04,1606,25.894792,0,1,3
iisc_04,-5903,0.000000,1,1,0
iisc_04,1068,25.062575,0,1,3
iisc_04,1486,12.218113,0,1,3
iisc_04,690,20.675711,0,1,3
iisc_04,876,28.434400,0,1,3
iisc_04,559,6.877842,0,1,3
iisc_04,-6662,0.000000,1,1,0
iisc_04,675,2.041815,0,1,3
iisc_04,-5676,0.000000,1,1,0
iisc_04,740,26.250062,0,1,3
iisc_04,447,29.935161,0,1,3
iisc_04,851,17.451192,0,1,3
iisc_04,-7463,0.000000,1,1,0
iisc_04,805,17.316913,0,1,3
iisc_04,1609,14.934986,0,1,3
iisc_04,973,20.137839,0,1,3
iisc_04,778,8.259113,0,1,3
iisc_04,1099,10.710278,0,1,3
iisc_04,783,28.016247,0,1,3
iisc_04,703,13.460042,0,1,3
iisc_04,576,18.189339,0,1,3
iisc_04,1385,30.184449,0,1,3
iisc_04,-5860,0.000000,1,1,0
iisc_04,1922,28.335969,1,0,1
iisc_04,1728,13.425611,0,1,3
iisc_04,536,28.588427,0,1,3
iisc_04,1071,23.356306,0,1,3
iisc_04,897,15.447994,0,1,3
iisc_04,-6385,0.000000,1,1,0
iisc_04,1707,18.760353,0,1,3
iisc_04,1056,3.604515,0,1,3
iisc_04,947,18.827300,0,1,3
iisc_04,2094,5.280377,0,0,2
iisc_04,894,10.167103,0,1,3
iisc_04,630,13.477617,0,1,3
iisc_04,-6213,0.000000,1,1,0
iisc_04,1164,22.540258,0,1,3
iisc_04,1143,30.918256,0,1,3
iisc_04,536,36.490934,0,1,3
iisc_04,516,27.397717,0,1,3
iisc_05,478,4.808260,0,1,3
iisc_05,359,4.390665,0,1,3
iisc_05,362,6.129596,0,1,3
iisc_05,604,7.531053,0,1,3
iisc_05,379,21.092798,0,1,3
iisc_05,510,3.328161,0,1,3
iisc_05,-5808,0.000000,1,1,0
iisc_05,320,1.154021,0,1,3
iisc_05,765,11.844071,0,1,3
iisc_05,-1073,18.704090,0,0,1
iisc_05,-5582,0.000000,1,1,0
iisc_05,357,13.122564,0,1,3
iisc_05,351,7.079325,0,1,3
iisc_05,454,6.869316,0,1,3
iisc_05,376,5.974380,0,1,3
iisc_05,648,1.570464,0,1,3
iisc_05,441,1.427410,0,1,3
iisc_05,423,5.843010,0,1,3
iisc_05,1352,3.323756,0,1,3
iisc_05,-6539,0.000000,1,1,0
iisc_05,563,10.793454,0,1,3
iisc_05,426,11.304461,1,0,1
iisc_05,604,7.324033,0,1,3
iisc_05,505,6.219667,0,1,3
iisc_05,544,9.395728,0,1,3
iisc_05,411,14.419246,0,1,3
iisc_05,672,11.773951,0,1,3
iisc_05,475,6.280815,0,1,3
iisc_05,424,10.033082,0,1,3
iisc_05,438,5.618750,0,1,3
iisc_05,395,8.222230,0,1,3
iisc_05,-6169,0.000000,1,1,0
iisc_05,563,9.074893,0,1,3
iisc_05,-6076,0.000000,1,1,0
iisc_05,-5710,0.000000,1,1,0
iisc_05,379,1.746714,0,1,3
iisc_05,382,4.867480,0,1,3
iisc_05,486,13.973137,0,1,3
iisc_05,-381,18.498426,1,0,1
iisc_05,609,1.176075,0,1,3
iisc_05,446,18.633817,0,1,3
iisc_05,581,12.436775,0,1,3
iisc_05,899,25.514523,0,1,3
iisc_05,436,12.482158,0,1,3
iisc_05,458,18.229707,0,1,3
iisc_05,2864,8.917665,1,1,0
iisc_05,386,27.497686,0,1,3
iisc_05,-4546,34.343317,0,0,1
iisc_05,-5735,0.000000,1,1,0
iisc_05,575,10.064134,0,1,3
iisc_05,727,14.228897,0,1,3
iisc_05,1087,12.073439,0,1,3
iisc_05,561,25.582028,0,1,3
iisc_05,389,13.988449,0,1,3
iisc_05,570,20.447181,1,0,1
iisc_05,644,28.624822,0,1,3
iisc_05,496,6.920206,0,1,3
iisc_05,1022,0.068492,0,1,3
iisc_05,441,9.608749,0,1,3
iisc_05,627,7.039501,0,1,3
iisc_05,377,16.606932,0,1,3
iisc_05,409,25.213194,0,1,3
iisc_05,2084,0.940992,1,1,0
iisc_05,475,6.130152,0,1,3
iisc_05,-5747,0.000000,1,1,0
iisc_05,472,23.498197,0,1,3
iisc_05,1043,16.466430,0,1,3
iisc_05,503,11.946058,0,1,3
iisc_05,568,23.175747,0,1,3
iisc_05,537,12.959324,0,1,3
iisc_05,471,12.965580,0,1,3
iisc_05,371,6.463011,0,1,3
iisc_05,933,5.078967,0,1,3
iisc_05,545,7.234266,0,1,3
iisc_05,542,12.526055,0,1,3
iisc_05,-7141,0.000000,1,1,0
iisc_05,338,25.995713,1,0,1
iisc_05,454,16.870211,0,1,3
iisc_05,-5499,0.000000,1,1,0
iisc_05,614,16.224812,0,1,3
iisc_05,482,24.900836,0,1,3
iisc_05,585,15.164199,0,1,3
iisc_05,527,15.736005,0,1,3
iisc_05,404,21.938105,0,1,3
iisc_05,378,18.340367,0,1,3
iisc_05,796,21.211863,0,1,3
iisc_05,694,8.296757,1,0,1
iisc_05,630,32.928383,0,1,3
iisc_05,552,44.634578,0,1,3
iisc_05,406,42.247910,1,0,1
iisc_05,602,28.352298,0,1,3
iisc_05,883,50.054016,0,1,3
iisc_05,435,44.556808,0,1,3
iisc_05,614,42.996178,0,1,3
iisc_05,473,25.633448,0,1,3
iisc_05,466,16.032224,0,1,3
iisc_05,1244,9.197881,1,0,1
iisc_05,412,26.026113,0,1,3
iisc_05,449,32.398963,0,1,3
iisc_05,441,30.793146,0,1,3
iisc_05,339,28.496509,0,1,3
iisc_05,581,18.534717,0,1,3
iisc_05,664,23.015509,0,1,3
iisc_05,551,16.998378,1,0,1
iisc_05,410,12.922450,0,1,3
iisc_05,376,12.753298,0,1,3
iisc_05,354,23.158950,0,1,3
iisc_05,423,17.971263,0,1,3
iisc_05,482,29.503022,0,1,3
iisc_05,521,8.601764,0,1,3
iisc_05,710,25.299525,0,1,3
iisc_05,422,18.936644,1,0,1
iisc_05,403,8.225505,1,0,1
iisc_05,489,15.815685,0,1,3
iisc_05,434,8.935010,0,1,3
iisc_05,500,16.928245,0,1,3
iisc_05,405,20.640656,0,1,3
iisc_05,2286,22.416272,0,0,2
iisc_05,631,11.429132,1,0,1
iisc_05,-793,33.716491,1,0,1
iisc_05,585,19.771746,1,0,1
iisc_05,672,32.356712,0,1,3
iisc_05,371,21.016414,0,1,3
iisc_05,319,22.406790,0,1,3
iisc_05,501,15.682565,0,1,3
iisc_05,-6790,0.000000,1,1,0
iisc_05,670,13.803970,0,1,3
iisc_05,754,17.923077,0,1,3
iisc_05,324,15.948433,0,1,3
iisc_05,397,24.432265,0,1,3
iisc_05,562,22.011152,0,1,3
iisc_05,678,9.957141,0,1,3
iisc_05,489,19.965765,1,0,1
iisc_05,475,27.671351,0,1,3
iisc_05,695,34.685145,0,1,3
iisc_05,463,24.392201,0,1,3
iisc_05,395,28.371186,0,1,3
iisc_05,433,35.554500,0,1,3
iisc_05,530,32.111969,0,1,3
iisc_05,561,21.725551,0,1,3
iisc_05,560,20.319976,0,1,3
iisc_05,-5832,0.000000,1,1,0
iisc_05,658,17.286919,0,1,3
iisc_05,376,39.438998,0,1,3
iisc_05,532,22.817744,0,1,3
iisc_05,550,21.327155,0,1,3
iisc_05,-5233,0.000000,1,1,0
iisc_05,930,15.230660,0,1,3
iisc_05,2757,5.032865,0,0,2
iisc_05,-5754,0.000000,1,1,0
iisc_05,359,27.758674,0,1,3
iisc_05,452,20.577400,0,1,3
iisc_05,-6387,0.000000,1,1,0
iisc_05,420,19.796083,0,1,3
iisc_05,630,26.288856,0,1,3
iisc_05,447,12.823955,0,1,3
iisc_05,719,23.827898,1,0,1
iisc_05,500,18.969497,0,1,3
iisc_05,585,26.194812,0,1,3
iisc_05,824,26.653103,0,1,3
iisc_05,-5903,0.000000,1,1,0
iisc_05,-6194,0.000000,0,0,1
iisc_05,398,23.483722,0,1,3
iisc_05,669,20.701132,0,1,3
iisc_05,553,31.049053,0,1,3
iisc_05,1771,2.993439,0,1,3
iisc_05,-6662,0.000000,1,1,0
iisc_05,422,5.008358,0,1,3
iisc_05,-5676,0.000000,1,1,0
iisc_05,567,28.298323,0,1,3
iisc_05,444,29.935760,0,1,3
iisc_05,519,19.500766,0,1,3
iisc_05,-7463,0.000000,1,1,0
iisc_05,482,19.895254,0,1,3
iisc_05,457,21.238152,0,1,3
iisc_05,427,22.949504,0,1,3
iisc_05,656,10.432024,0,1,3
iisc_05,471,17.403388,0,1,3
iisc_05,393,33.004484,0,1,3
iisc_05,815,11.216812,0,1,3
iisc_05,1554,10.326224,0,1,3
iisc_05,1114,31.222602,0,1,3
iisc_05,-5860,0.000000,1,1,0
iisc_05,655,31.023476,1,0,1
iisc_05,495,23.279670,0,1,3
iisc_05,606,27.423466,0,1,3
iisc_05,1119,22.863339,0,1,3
iisc_05,685,16.595912,0,1,3
iisc_05,2426,16.388319,1,1,0
iisc_05,663,23.246506,0,1,3
iisc_05,386,8.591408,0,1,3
iisc_05,458,22.935249,0,1,3
iisc_05,764,13.930755,0,1,3
iisc_05,535,11.122339,0,1,3
iisc_05,514,13.522104,0,1,3
iisc_05,-6213,0.000000,1,1,0
iisc_05,568,28.353506,0,1,3
iisc_05,505,34.926987,0,1,3
iisc_05,687,33.896595,0,1,3
iisc_05,642,26.940157,0,1,3
iisc_06,714,3.048140,0,1,3
iisc_06,669,3.051275,0,1,3
iisc_06,515,5.955960,0,1,3
iisc_06,1013,4.648281,0,1,3
iisc_06,563,20.547773,0,1,3
iisc_06,692,5.543285,0,1,3
iisc_06,-5808,0.000000,1,1,0
iisc_06,954,6.157510,0,1,3
iisc_06,452,20.774253,0,1,3
iisc_06,563,5.250049,0,1,3
iisc_06,-5582,0.000000,1,1,0
iisc_06,682,8.295352,0,1,3
iisc_06,436,7.014073,0,1,3
iisc_06,357,7.984004,0,1,3
iisc_06,649,2.651237,0,1,3
iisc_06,435,2.042994,0,1,3
iisc_06,562,4.248508,0,1,3
iisc_06,431,5.842406,0,1,3
iisc_06,564,1.220060,0,1,3
iisc_06,-6539,0.000000,1,1,0
iisc_06,452,11.053806,0,1,3
iisc_06,386,11.508958,1,0,1
iisc_06,480,8.339738,0,1,3
iisc_06,591,6.211390,0,1,3
iisc_06,420,11.516966,0,1,3
iisc_06,767,11.007441,0,1,3
iisc_06,804,8.361167,0,1,3
iisc_06,511,6.155942,0,1,3
iisc_06,564,8.982714,0,1,3
iisc_06,739,2.263079,0,1,3
iisc_06,671,5.043581,0,1,3
iisc_06,-6169,0.000000,1,1,0
iisc_06,869,8.290310,0,1,3
iisc_06,-6076,0.000000,1,1,0
iisc_06,589,15.232879,1,0,1
iisc_06,712,2.317882,0,1,3
iisc_06,500,2.645561,0,1,3
iisc_06,409,14.942531,0,1,3
iisc_06,752,5.207596,1,0,1
iisc_06,613,1.226890,0,1,3
iisc_06,600,17.170769,0,1,3
iisc_06,817,12.034137,0,1,3
iisc_06,970,25.244813,0,1,3
iisc_06,652,11.851369,0,1,3
iisc_06,413,20.289600,0,1,3
iisc_06,-6529,0.000000,1,1,0
iisc_06,402,27.359968,0,1,3
iisc_06,413,16.359088,0,1,3
iisc_06,-5735,0.000000,1,1,0
iisc_06,539,10.197660,0,1,3
iisc_06,592,16.515380,0,1,3
iisc_06,630,13.457651,0,1,3
iisc_06,1001,22.992563,0,1,3
iisc_06,403,13.831737,0,1,3
iisc_06,2599,5.511239,1,1,0
iisc_06,631,28.688918,0,1,3
iisc_06,720,2.905719,0,1,3
iisc_06,814,0.287164,0,1,3
iisc_06,595,7.670406,0,1,3
iisc_06,490,7.825417,0,1,3
iisc_06,397,16.375291,0,1,3
iisc_06,438,24.839965,0,1,3
iisc_06,1986,0.948735,1,0,1
iisc_06,426,6.131815,0,1,3
iisc_06,-3207,22.807168,1,0,1
iisc_06,537,21.649097,0,1,3
iisc_06,746,18.546890,0,1,3
iisc_06,367,14.292651,0,1,3
iisc_06,380,25.067389,0,1,3
iisc_06,404,13.289366,0,1,3
iisc_06,565,12.662746,0,1,3
iisc_06,505,6.270169,0,1,3
iisc_06,423,12.924992,0,1,3
iisc_06,495,7.246662,0,1,3
iisc_06,432,15.679175,0,1,3
iisc_06,-7141,0.000000,1,1,0
iisc_06,245,26.254412,1,0,1
iisc_06,679,14.186965,0,1,3
iisc_06,-5499,0.000000,1,1,0
iisc_06,452,18.480832,0,1,3
iisc_06,548,24.897491,0,1,3
iisc_06,461,16.288044,0,1,3
iisc_06,579,15.703164,0,1,3
iisc_06,757,19.016673,0,1,3
iisc_06,586,18.299019,0,1,3
iisc_06,515,23.250729,0,1,3
iisc_06,395,13.776820,1,0,1
iisc_06,910,32.883345,0,1,3
iisc_06,677,43.769250,0,1,3
iisc_06,526,39.535425,1,0,1
iisc_06,448,30.975937,0,1,3
iisc_06,646,50.460984,0,1,3
iisc_06,436,44.556789,0,1,3
iisc_06,999,40.461899,0,1,3
iisc_06,608,25.522658,0,1,3
iisc_06,713,13.795042,0,1,3
iisc_06,-5900,0.000000,1,1,0
iisc_06,551,21.685418,0,1,3
iisc_06,570,31.459577,0,1,3
iisc_06,476,30.466237,0,1,3
iisc_06,653,26.929546,0,1,3
iisc_06,1025,17.596676,0,1,3
iisc_06,464,23.335311,0,1,3
iisc_06,-5878,0.000000,1,1,0
iisc_06,583,9.020604,0,1,3
iisc_06,671,12.059723,0,1,3
iisc_06,897,19.313174,0,1,3
iisc_06,542,17.127602,0,1,3
iisc_06,1055,27.897201,0,1,3
iisc_06,564,8.087445,0,1,3
iisc_06,561,26.651232,0,1,3
iisc_06,611,16.566782,1,0,1
iisc_06,464,7.025587,1,0,1
iisc_06,522,15.690586,0,1,3
iisc_06,655,8.556697,0,1,3
iisc_06,700,16.578519,0,1,3
iisc_06,810,15.601438,0,1,3
iisc_06,-6261,0.000000,0,0,1
iisc_06,-5530,0.000000,1,1,0
iisc_06,-5431,0.000000,1,1,0
iisc_06,600,19.433678,1,0,1
iisc_06,761,30.218884,0,1,3
iisc_06,773,19.578818,0,1,3
iisc_06,487,22.403349,0,1,3
iisc_06,631,13.618651,0,1,3
iisc_06,-6790,0.000000,1,1,0
iisc_06,721,12.460132,0,1,3
iisc_06,530,20.130912,0,1,3
iisc_06,638,13.362949,0,1,3
iisc_06,506,24.239214,0,1,3
iisc_06,681,20.873368,0,1,3
iisc_06,975,7.317431,0,1,3
iisc_06,-5355,0.000000,1,1,0
iisc_06,398,27.896859,0,1,3
iisc_06,915,34.368305,0,1,3
iisc_06,877,17.801966,0,1,3
iisc_06,564,27.362336,0,1,3
iisc_06,559,31.137052,0,1,3
iisc_06,366,33.682384,0,1,3
iisc_06,578,21.721118,0,1,3
iisc_06,497,21.066633,0,1,3
iisc_06,-5832,0.000000,1,1,0
iisc_06,493,19.250438,0,1,3
iisc_06,482,39.074829,0,1,3
iisc_06,485,23.618620,0,1,3
iisc_06,767,20.767824,0,1,3
iisc_06,-5233,0.000000,1,1,0
iisc_06,800,15.336864,0,1,3
iisc_06,663,15.998757,0,1,3
iisc_06,1071,11.588009,1,0,1
iisc_06,542,26.948069,0,1,3
iisc_06,488,18.903761,0,1,3
iisc_06,-6387,0.000000,1,1,0
